condition,trial,direction,t_s,q_ref_1,q_ref_2,q_ref_3,q_ref_4,q_ref_5,q_ref_6,q_act_1,q_act_2,q_act_3,q_act_4,q_act_5,q_act_6,qd_ref_1,qd_ref_2,qd_ref_3,qd_ref_4,qd_ref_5,qd_ref_6,qd_act_1,qd_act_2,qd_act_3,qd_act_4,qd_act_5,qd_act_6,qdd_act_1,qdd_act_2,qdd_act_3,qdd_act_4,qdd_act_5,qdd_act_6,control_period_ms,status_delay_ms,rgbd_delay_ms,online_min_clearance_m,risk_state,speed_scale,hold,completed
B1_no_obstacle_nubs,8,forward,5.440000,0.80947374,-0.03336838,0.67147363,0.64757899,0.43336838,-0.56663162,0.81310579,-0.02756940,0.67517227,0.65192188,0.43684695,-0.56466627,0.17756160,0.12429312,-0.15980544,0.14204928,-0.12429312,-0.12429312,0.26707805,0.07691966,-0.14133235,0.00224536,-0.09483471,-0.13612406,2.29237039,-2.37609730,-3.23535869,-2.63040933,-0.10136115,2.81125911,18.9813,10.9649,25.6017,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.460000,0.81301024,-0.03089283,0.66829078,0.65040819,0.43089283,-0.56910717,0.81755498,-0.02830741,0.67252444,0.65282411,0.43426845,-0.56712592,0.17608568,0.12325998,-0.15847711,0.14086854,-0.12325998,-0.12325998,0.27344758,0.05600518,-0.22959535,0.09542755,-0.14092342,-0.05397956,-2.63201259,0.75288045,0.25814675,1.66614916,-1.54366359,0.95788545,16.8773,11.4205,11.0184,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.480000,0.81651708,-0.02843805,0.66513463,0.65321366,0.42843805,-0.57156195,0.82404369,-0.02532919,0.66598846,0.65573898,0.43121001,-0.56682546,0.17459569,0.12221698,-0.15713612,0.13967655,-0.12221698,-0.12221698,0.16179755,0.10703488,-0.13100648,0.06889133,-0.15658126,-0.09780864,-5.00999704,1.35883305,4.93068311,1.90295176,1.29595702,-4.21467872,20.0894,11.8808,16.8718,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.500000,0.81999397,-0.02600422,0.66200542,0.65599518,0.42600422,-0.57399578,0.82402688,-0.02402602,0.66728418,0.65557976,0.42800520,-0.57103827,0.17309189,0.12116432,-0.15578270,0.13847351,-0.12116432,-0.12116432,0.07304769,0.11035850,-0.03236802,0.17154562,-0.08908514,-0.22256671,-3.51172567,2.90558666,-2.70626488,3.46786129,3.68247301,-1.72652293,16.9861,10.1231,16.9031,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.520000,0.82344066,-0.02359154,0.65890340,0.65875253,0.42359154,-0.57640846,0.82696560,-0.02091485,0.66469374,0.66260080,0.42764660,-0.57572813,0.17157454,0.12010218,-0.15441708,0.13725963,-0.12010218,-0.12010218,0.02132852,0.22325834,-0.23925708,0.20760578,-0.00928233,-0.16686956,0.66892455,1.70513171,-4.43298722,-1.82745719,-0.58372896,4.01283792,23.5138,10.6559,19.3230,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.540000,0.82685687,-0.02120019,0.65582882,0.66148549,0.42120019,-0.57879981,0.82488002,-0.01509568,0.65771389,0.66388400,0.42763391,-0.57771305,0.17004390,0.11903073,-0.15303951,0.13603512,-0.11903073,-0.11903073,0.09980468,0.17856377,-0.20968751,0.09844733,-0.11243430,-0.06205319,6.95150547,-3.97517028,1.55178711,-0.21412911,-3.99862845,-1.36137410,19.7066,9.6489,19.5400,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.560000,0.83024233,-0.01883037,0.65278190,0.66419386,0.41883037,-0.58116963,0.83095779,-0.01377230,0.65630624,0.66653870,0.42314923,-0.57821025,0.16850025,0.11795018,-0.15165023,0.13480020,-0.11795018,-0.11795018,0.29938874,0.06425153,-0.17718559,0.19904061,-0.16922747,-0.22132453,4.50542001,-3.13388843,0.67537415,1.43001924,0.35523658,-2.03736187,20.5769,4.4773,18.6323,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.580000,0.83359679,-0.01648225,0.64976289,0.66687743,0.41648225,-0.58351775,0.83685557,-0.01252562,0.65062647,0.67184562,0.42086481,-0.58656603,0.16694386,0.11686070,-0.15024947,0.13355509,-0.11686070,-0.11686070,0.28002148,0.05320823,-0.18267254,0.15564810,-0.09822484,-0.14354767,-2.83796458,-0.19148669,4.02592004,-2.68466403,1.14299811,4.75490083,19.0078,12.0042,17.8938,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.600000,0.83692000,-0.01415600,0.64677200,0.66953600,0.41415600,-0.58584400,0.84215865,-0.01164397,0.64899934,0.67276462,0.41922024,-0.58395216,0.16537500,0.11576250,-0.14883750,0.13230000,-0.11576250,-0.11576250,0.18587016,0.05659207,-0.01614879,0.09165405,-0.12350755,-0.03112849,-5.80229668,0.64099782,3.97980909,-1.62540566,-2.40451210,1.27435253,20.4689,12.1585,19.1688,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.620000,0.84021171,-0.01185180,0.64380946,0.67216937,0.41185180,-0.58814820,0.84429038,-0.01026194,0.64998052,0.67551178,0.41592451,-0.58781117,0.16379395,0.11465577,-0.14741456,0.13103516,-0.11465577,-0.11465577,0.04792961,0.07884814,-0.02348018,0.09063187,-0.19440532,-0.09257357,-1.15071019,1.85058457,-5.03475866,3.19682478,-0.15754344,-0.54017990,22.8373,10.8005,26.7624,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.640000,0.84347168,-0.00956982,0.64087549,0.67477734,0.40956982,-0.59043018,0.84407583,-0.00849004,0.64806013,0.67638989,0.41144403,-0.58765510,0.16220100,0.11354070,-0.14598090,0.12976080,-0.11354070,-0.11354070,0.13984175,0.13061545,-0.21753914,0.21952704,-0.12980929,-0.05273569,3.59046934,2.49786993,-4.82118926,1.73921547,1.11259731,-0.44540409,20.5142,9.5174,14.0237,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.660000,0.84669967,-0.00731023,0.63797029,0.67735974,0.40731023,-0.59268977,0.84988405,-0.00503732,0.64127895,0.68429286,0.41073214,-0.58992060,0.16059643,0.11241750,-0.14453679,0.12847715,-0.11241750,-0.11241750,0.19154838,0.17876294,-0.21632775,0.16020049,-0.14990143,-0.11038973,0.64266259,-2.13264984,1.68732807,-5.95695087,-1.69298406,-0.69685755,16.5530,13.0627,20.8998,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.680000,0.84989546,-0.00507318,0.63509408,0.67991637,0.40507318,-0.59492682,0.85173777,-0.00133953,0.63940702,0.68279791,0.40544797,-0.59207069,0.15898054,0.11128638,-0.14308248,0.12718443,-0.11128638,-0.11128638,0.16554825,0.04530946,-0.15004601,-0.01875099,-0.19752865,-0.08060999,1.97077487,-0.02505912,-0.71632441,1.08401328,2.66809843,0.84108490,18.8572,9.6550,21.8270,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.700000,0.85305882,-0.00285882,0.63224706,0.68244706,0.40285882,-0.59714118,0.85650598,-0.00322494,0.63527711,0.68354282,0.40283099,-0.59314500,0.15735361,0.11014752,-0.14161825,0.12588289,-0.11014752,-0.11014752,0.27037938,0.17776057,-0.24498073,0.20356102,-0.04317749,-0.07674634,-2.02240995,3.57130557,1.46068123,8.06241976,3.01924517,-3.58558950,20.0847,13.3987,20.3484,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.720000,0.85618954,-0.00066733,0.62942942,0.68495163,0.40066733,-0.59933267,0.86255294,0.00577090,0.62960779,0.69094036,0.40372087,-0.59514055,0.15571594,0.10900116,-0.14014435,0.12457275,-0.10900116,-0.10900116,0.08465186,0.18816168,-0.09161876,0.30374580,-0.07675884,-0.22403357,-6.11765548,-5.73939652,5.48507317,-4.12223568,-2.69657081,-2.28804085,21.3274,9.5878,24.7584,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.740000,0.85928739,0.00150117,0.62664135,0.68742991,0.39849883,-0.60150117,0.85989205,0.00430152,0.63161236,0.69569266,0.39976064,-0.60210634,0.15406784,0.10784748,-0.13866105,0.12325427,-0.10784748,-0.10784748,0.02567316,-0.05181529,-0.02557780,0.03867160,-0.15104032,-0.16826797,4.26353762,-1.83146498,-2.37410806,-8.28164255,2.05459538,3.59299941,16.4535,10.1377,14.4264,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.760000,0.86235218,0.00364653,0.62388304,0.68988174,0.39635347,-0.60364653,0.86357987,0.00369829,0.62858468,0.69248722,0.39767926,-0.60187126,0.15240960,0.10668672,-0.13716864,0.12192768,-0.10668672,-0.10668672,0.25519336,0.11490308,-0.18658309,-0.02751990,0.00542497,-0.08031359,3.83545024,5.62293835,-2.47380005,1.38056217,2.01918386,-0.77058252,21.0892,15.3150,18.7894,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.780000,0.86538371,0.00576860,0.62115466,0.69230697,0.39423140,-0.60576860,0.87009979,0.00889765,0.62414904,0.69459186,0.39997764,-0.60531889,0.15074154,0.10551908,-0.13566738,0.12059323,-0.10551908,-0.10551908,0.17909117,0.17310225,-0.12452980,0.09389408,-0.07027297,-0.19909127,-4.96090466,-0.59992812,1.87754033,3.95001227,-3.95515142,2.73268344,19.9296,10.9793,9.3576,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.800000,0.86838178,0.00786725,0.61845640,0.69470542,0.39213275,-0.60786725,0.87074351,0.01062238,0.62360348,0.69624298,0.39486834,-0.60983491,0.14906396,0.10434477,-0.13415757,0.11925117,-0.10434477,-0.10434477,0.05675717,0.09090595,-0.11148147,0.13048059,-0.15278108,0.02899374,0.26316170,-2.97358271,-2.51955226,2.07041855,-1.12357349,5.01574477,17.8579,13.2057,21.8625,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.820000,0.87134621,0.00994234,0.61578841,0.69707696,0.39005766,-0.60994234,0.87237007,0.01253388,0.61968978,0.69981108,0.39386639,-0.60415914,0.14737719,0.10316403,-0.13263947,0.11790175,-0.10316403,-0.10316403,0.18961764,0.05415894,-0.22531189,0.17671082,-0.11521591,0.00153852,4.97791226,1.32283836,0.01431776,0.59223220,0.88526022,-6.28045493,18.9840,14.1003,9.2538,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.840000,0.87427681,0.01199377,0.61315087,0.69942145,0.38800623,-0.61199377,0.87832822,0.01278873,0.61459101,0.70331142,0.39025970,-0.60977337,0.14568154,0.10197708,-0.13111338,0.11654523,-0.10197708,-0.10197708,0.25587366,0.14381949,-0.11090876,0.15416987,-0.11737067,-0.22222445,-2.04147284,1.23532455,4.33844023,-1.55045271,1.12350376,-3.59406252,23.4471,14.7713,35.9391,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.860000,0.87717341,0.01402139,0.61054393,0.70173873,0.38597861,-0.61402139,0.88260502,0.01828666,0.61525343,0.70597788,0.38917157,-0.61304811,0.14397732,0.10078413,-0.12957959,0.11518186,-0.10078413,-0.10078413,0.10795872,0.10357192,-0.05177428,0.11469272,-0.07027576,-0.14222398,-4.67266177,-1.59835972,-0.77956289,-1.28028504,-0.35000545,5.32331536,19.1843,9.7799,18.7306,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.880000,0.88003585,0.01602509,0.60796774,0.70402868,0.38397491,-0.61602509,0.88264657,0.01693161,0.61252004,0.70789912,0.38744867,-0.61546233,0.14226488,0.09958541,-0.12803839,0.11381190,-0.09958541,-0.09958541,0.06896719,0.07988510,-0.14209128,0.10295847,-0.13137089,-0.00929184,0.20975320,0.75695672,-1.05214525,-1.67781956,-3.40057161,2.70013081,23.3673,14.7044,22.4622,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.900000,0.88286395,0.01800477,0.60542244,0.70629116,0.38199523,-0.61800477,0.88536371,0.02148207,0.60956978,0.71009622,0.38391673,-0.61341979,0.14054452,0.09838117,-0.12649007,0.11243562,-0.09838117,-0.09838117,0.11634885,0.13385019,-0.09386009,0.04757993,-0.20629862,-0.03421875,1.98531491,0.14370055,1.55346678,0.66097490,-0.03620615,-3.24383091,17.6595,12.5556,23.4668,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.920000,0.88565758,0.01996030,0.60290818,0.70852606,0.38003970,-0.61996030,0.88730052,0.02228562,0.60876563,0.70980232,0.37919672,-0.61683108,0.13881660,0.09717162,-0.12493494,0.11105328,-0.09717162,-0.09717162,0.14837979,0.08563312,-0.07995261,0.12939747,-0.13281914,-0.13904508,2.15459954,0.83058129,-1.83246569,3.10417918,6.21787109,-1.07358146,16.2252,13.4517,16.3164,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.940000,0.88841657,0.02189160,0.60042509,0.71073325,0.37810840,-0.62189160,0.89129890,0.02490739,0.60637167,0.71527212,0.37860396,-0.61898159,0.13708144,0.09595701,-0.12337329,0.10966515,-0.09595701,-0.09595701,0.20253283,0.16707344,-0.16715872,0.17174710,0.04241622,-0.07716201,0.13346844,-1.81134895,-5.41332164,-1.25241751,0.05909488,0.66718413,20.9343,7.8761,13.2556,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.960000,0.89114079,0.02379855,0.59797329,0.71291263,0.37620145,-0.62379855,0.89540184,0.02896856,0.60207928,0.71667221,0.38089337,-0.61991756,0.13533938,0.09473756,-0.12180544,0.10827150,-0.09473756,-0.09473756,0.15371853,0.01317916,-0.29648547,0.07930077,-0.13045534,-0.11235771,-2.75892505,-2.34067207,0.06059578,-1.66692915,-6.30550230,-1.34813119,17.6242,10.6052,17.3634,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,5.980000,0.89383010,0.02568107,0.59555291,0.71506408,0.37431893,-0.62568107,0.89744764,0.02543456,0.59451226,0.71844415,0.37338575,-0.62347590,0.13359076,0.09351353,-0.12023168,0.10687261,-0.09351353,-0.09351353,0.09217583,0.07344656,-0.16473489,0.10506994,-0.20980387,-0.13108725,-1.31622597,4.05979880,7.62241116,1.35874549,3.64200881,0.32200254,18.2510,11.0599,17.5807,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.000000,0.89648438,0.02753906,0.59316406,0.71718750,0.37246094,-0.62753906,0.89908887,0.03190642,0.59548989,0.72087500,0.37250122,-0.62516105,0.13183594,0.09228516,-0.11865234,0.10546875,-0.09228516,-0.09228516,0.10106949,0.17557112,0.00841097,0.13365059,0.01522501,-0.09947761,2.31002267,-0.89483196,3.49902511,-1.68797607,5.54557494,0.14779336,17.0391,11.8165,18.3581,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.020000,0.89910350,0.02937245,0.59080685,0.71928280,0.37062755,-0.62937245,0.90149042,0.03245740,0.59484869,0.72379017,0.37399475,-0.62745500,0.13007525,0.09105268,-0.11706773,0.10406020,-0.09105268,-0.09105268,0.18457674,0.03765328,-0.02477389,0.03755089,0.01201913,-0.12517552,-0.21760265,0.19733707,-3.37533672,-0.52640705,-4.37927252,-0.12445264,24.3337,13.7529,13.7515,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.040000,0.90168735,0.03118115,0.58848138,0.72134988,0.36881885,-0.63118115,0.90647194,0.03341255,0.59449893,0.72237704,0.37298198,-0.63016807,0.12830906,0.08981634,-0.11547816,0.10264725,-0.08981634,-0.08981634,0.09236538,0.18346460,-0.12660250,0.11259431,-0.15994589,-0.10445571,-2.42375233,2.42067910,-4.69519412,1.11390874,-3.84948244,-0.85774155,21.1516,11.8545,17.7296,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.060000,0.90423583,0.03296508,0.58618776,0.72338866,0.36703492,-0.63296508,0.90518504,0.03979599,0.58978459,0.72829394,0.36759692,-0.63163323,0.12653773,0.08857641,-0.11388395,0.10123018,-0.08857641,-0.08857641,0.08762664,0.13448044,-0.21258165,0.08210724,-0.14196017,-0.15948518,1.86257795,-5.28812617,1.41316427,-0.31180054,2.03647104,0.31776026,20.7161,8.2221,17.9035,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.080000,0.90674883,0.03472418,0.58392606,0.72539906,0.36527582,-0.63472418,0.90997700,0.03879177,0.58599567,0.72566133,0.36730358,-0.63654748,0.12476160,0.08733312,-0.11228544,0.09980928,-0.08733312,-0.08733312,0.16686850,-0.02806045,-0.07007593,0.10012228,-0.07848705,-0.09174530,0.93115363,-4.30483623,3.41316203,1.28990084,1.65866610,2.57388266,18.1635,7.9095,19.4760,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.100000,0.90922626,0.03645838,0.58169637,0.72738101,0.36354162,-0.63645838,0.91185978,0.03867357,0.58698156,0.73229883,0.36445743,-0.63530304,0.12298105,0.08608673,-0.11068294,0.09838484,-0.08608673,-0.08608673,0.12487279,-0.03771300,-0.07605517,0.13370328,-0.07561353,-0.05652988,-1.22354227,2.51133058,-2.80663731,-1.52229812,1.77455891,0.30263669,22.7214,10.3400,21.0492,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.120000,0.91166804,0.03816763,0.57949876,0.72933443,0.36183237,-0.63816763,0.91497192,0.03728325,0.58295346,0.73100946,0.36427904,-0.63880868,0.12119644,0.08483751,-0.10907679,0.09695715,-0.08483751,-0.08483751,0.11792681,0.07239278,-0.18234142,0.03923036,-0.00750469,-0.07963984,1.84808258,6.90325521,-0.75713855,0.49131037,-1.47300564,2.43686839,17.9255,15.6687,11.4570,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.140000,0.91407409,0.03985187,0.57733332,0.73125927,0.36014813,-0.63985187,0.91657685,0.04156928,0.57968790,0.73386805,0.36415725,-0.63848864,0.11940814,0.08358570,-0.10746733,0.09552651,-0.08358570,-0.08358570,0.19879609,0.23841720,-0.10634071,0.15335569,-0.13453375,0.04094486,-0.49381131,0.38829050,1.47082714,0.90462709,-3.07488230,0.46951761,17.9111,10.5356,19.0946,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.160000,0.91644435,0.04151104,0.57520009,0.73315548,0.35848896,-0.64151104,0.92292376,0.04681993,0.57869983,0.73714369,0.35889769,-0.63717088,0.11761654,0.08233158,-0.10585488,0.09409323,-0.08233158,-0.08233158,0.09817436,0.08792440,-0.12350833,0.07541544,-0.13049999,-0.06085913,-3.27421673,-6.58170175,-0.71645400,-0.63759208,3.20202726,-3.56069700,20.4516,11.1491,21.7392,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.180000,0.91877874,0.04314511,0.57309914,0.73502299,0.35685489,-0.64314511,0.92050382,0.04508626,0.57474757,0.73688467,0.35893725,-0.64092300,0.11582200,0.08107540,-0.10423980,0.09265760,-0.08107540,-0.08107540,0.06782742,-0.02485087,-0.13499887,0.12785201,-0.00645266,-0.10148302,0.45086241,0.26778398,2.80743469,1.06656110,1.60579066,-3.00763105,20.9866,12.0807,18.3312,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.200000,0.92107721,0.04475405,0.57103051,0.73686177,0.35524595,-0.64475405,0.92563686,0.04582590,0.57329988,0.74225777,0.35863958,-0.64123020,0.11402490,0.07981743,-0.10262241,0.09121992,-0.07981743,-0.07981743,0.11620885,0.09863575,-0.01121094,0.11807789,-0.06626836,-0.18116437,-1.05738968,1.58238512,1.34619394,-2.18901161,-3.20739486,-1.67929773,18.4713,10.0568,21.7931,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.220000,0.92333972,0.04633780,0.56899425,0.73867177,0.35366220,-0.64633780,0.92515218,0.04903169,0.57429913,0.74160778,0.35628651,-0.64816958,0.11222564,0.07855795,-0.10100308,0.08978051,-0.07855795,-0.07855795,0.02553184,0.03844454,-0.08115111,0.04029154,-0.13474846,-0.16865493,0.33207823,-1.04536904,-4.08778596,0.49117326,-1.52408447,5.42341883,20.6352,9.4766,20.0954,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.240000,0.92556622,0.04789636,0.56699040,0.74045298,0.35210364,-0.64789636,0.92665813,0.04736368,0.57005383,0.74386943,0.35324964,-0.64797640,0.11042460,0.07729722,-0.09938214,0.08833968,-0.07729722,-0.07729722,0.12949198,0.05682099,-0.17472238,0.13772482,-0.12723174,0.03577238,3.30691993,1.39282805,-0.84400207,-0.29333994,1.96953899,5.14825353,23.0794,8.2381,15.9619,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.260000,0.92775669,0.04942968,0.56501898,0.74220535,0.35057032,-0.64942968,0.93033186,0.05130453,0.56731023,0.74711677,0.35119724,-0.64673868,0.10862217,0.07603552,-0.09775995,0.08689774,-0.07603552,-0.07603552,0.15780863,0.09415766,-0.11491120,0.02855794,-0.05596690,0.03727521,-2.36916789,1.59066147,2.48118393,-2.28291950,3.05483492,-4.05120238,19.2593,9.5907,24.6726,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.280000,0.92991110,0.05093777,0.56308001,0.74392888,0.34906223,-0.65093777,0.93297048,0.05112999,0.56545738,0.74501175,0.35101096,-0.64648539,0.10681875,0.07477313,-0.09613688,0.08545500,-0.07477313,-0.07477313,0.03472527,0.12044745,-0.07547503,0.04640804,-0.00503834,-0.12627572,-0.34347761,0.93364721,1.95312567,2.49288309,0.10771898,-5.65317391,26.1335,7.4913,17.8651,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.300000,0.93202944,0.05242061,0.56117351,0.74562355,0.34757939,-0.65242061,0.93172087,0.05612242,0.56429123,0.74897310,0.35099571,-0.65178971,0.10501474,0.07351032,-0.09451326,0.08401179,-0.07351032,-0.07351032,0.14406953,0.13150355,-0.03678617,0.12827327,-0.05165814,-0.18885174,3.70786332,-2.90775368,-2.86280961,0.65368085,-3.80828862,2.35362780,18.3783,10.2167,18.9788,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.320000,0.93411169,0.05387818,0.55929948,0.74728935,0.34612182,-0.65387818,0.93873326,0.05639013,0.56398594,0.75014268,0.34894464,-0.65403946,0.10321054,0.07224738,-0.09288948,0.08256843,-0.07224738,-0.07224738,0.18303980,0.00413730,-0.18998741,0.07255527,-0.15736989,-0.03213060,-1.11994942,-1.89066121,-3.04690186,-0.53459911,0.14798177,4.68537519,18.0346,10.9875,14.1718,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.340000,0.93615786,0.05531050,0.55745793,0.74892629,0.34468950,-0.65531050,0.93904246,0.05628792,0.55669174,0.75187531,0.34470091,-0.65307493,0.10140655,0.07098458,-0.09126589,0.08112524,-0.07098458,-0.07098458,0.09927155,0.05587710,-0.15866225,0.10688930,-0.04573887,-0.00143674,-1.57205828,1.61476975,4.96812568,-0.57412822,3.80519838,-0.47905292,20.0735,10.8041,18.4841,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.360000,0.93816796,0.05671757,0.55564884,0.75053437,0.34328243,-0.65671757,0.94270412,0.05862521,0.55763945,0.75441825,0.34711508,-0.65409693,0.09960319,0.06972223,-0.08964287,0.07968255,-0.06972223,-0.06972223,0.12015747,0.06872809,0.00873762,0.04959014,-0.00516195,-0.05129272,-0.58412096,3.12117914,1.41030164,-3.60740384,1.34808101,-2.77365055,18.5201,13.8975,20.8845,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.380000,0.94014200,0.05809940,0.55387220,0.75211360,0.34190060,-0.65809940,0.94384876,0.05903704,0.55704124,0.75385891,0.34449444,-0.65512664,0.09780087,0.06846061,-0.08802078,0.07824069,-0.06846061,-0.06846061,0.07590671,0.18072427,-0.10225018,-0.03740685,0.00818437,-0.11238276,-3.64950524,0.06050735,-3.48417428,2.05215460,-0.62908213,-1.95946229,19.9282,9.6279,18.6985,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.400000,0.94208000,0.05945600,0.55212800,0.75366400,0.34054400,-0.65945600,0.94574039,0.06585418,0.55354944,0.75292198,0.34744246,-0.65859224,0.09600000,0.06720000,-0.08640000,0.07680000,-0.06720000,-0.06720000,-0.02582274,0.07114839,-0.13062935,0.13167633,-0.03032524,-0.12967121,-1.50257733,-4.71631650,2.05693105,5.03896857,-5.53440339,-0.20999248,19.1238,11.7132,16.7261,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.420000,0.94398201,0.06078741,0.55041619,0.75518561,0.33921259,-0.66078741,0.94281585,0.06188298,0.55181607,0.75912597,0.34328143,-0.66031349,0.09420101,0.06594070,-0.08478091,0.07536081,-0.06594070,-0.06594070,0.01580362,-0.00792839,-0.01997294,0.16415189,-0.21319176,-0.12078246,5.32513077,1.60679706,1.26331374,-1.91913198,-2.33261053,1.00720061,20.2477,11.1904,18.4107,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.440000,0.94584806,0.06209364,0.54873675,0.75667845,0.33790636,-0.66209364,0.94637253,0.06553705,0.55275052,0.75948805,0.33891479,-0.66342354,0.09240431,0.06468302,-0.08316388,0.07392345,-0.06468302,-0.06468302,0.18718249,0.13542027,-0.08009680,0.05491105,-0.12362966,-0.08938319,3.25309040,0.81759770,-4.18506632,-5.01864195,5.12568436,3.84702862,21.3101,16.3067,17.6352,,SAFE,1.000,0,1
B1_no_obstacle_nubs,8,forward,6.460000,0.94767820,0.06337474,0.54708962,0.75814256,0.33662526,-0.66337474,0.95030315,0.06729979,0.54861219,0.76132241,0.33833624,-0.66388882,0.09061035,0.06342724,-0.08154931,0.07248828,-0.06342724,-0.06342724,0.14592724,0.02477551,-0.18737559,-0.03659378,-0.00816439,0.03309869,-0.49482098,-2.33054388,0.09940286,-0.03173797,1.90145966,4.04958149,17.6297,11.4633,19.5453,,SAFE,1.000,0,1
